long,lat,epsg3413_x,epsg3413_y,elevation,id,meters_from_site,inclination_from_site,bearing_from_site
-149.0792735586,61.8979183343,-3011037.5,755162.5,1795.951,271,2175.552,12.73263059,255.21380704
-149.0792960082,61.8979605617,-3011032.5,755162.5,1794.924,272,2174.249,12.71428145,255.28738025
-149.0793184579,61.8980027891,-3011027.5,755162.5,1791.933,273,2172.957,12.64652543,255.36090892
-149.0743365983,61.8888078766,-3012117.5,755157.5,1843.748,274,2666.112,11.43714351,238.62475841
-149.0792513946,61.8980556071,-3011022.5,755157.5,1789.796,275,2166.841,12.6272594,255.41498118
-149.0792738443,61.8980978346,-3011017.5,755157.5,1784.812,276,2165.568,12.50884534,255.48860725
-149.0742246797,61.8887762363,-3012122.5,755152.5,1842.313,277,2665.286,11.41095868,238.48589164
-149.0742471139,61.888818463,-3012117.5,755152.5,1842.694,278,2662.185,11.43176687,238.56360934
-149.0792067807,61.8981506526,-3011012.5,755152.5,1783.092,279,2159.466,12.49958037,255.54305612
-149.0792292305,61.89819288,-3011007.5,755152.5,1778.967,280,2158.211,12.4021938,255.61677908
-149.0792516802,61.8982351075,-3011002.5,755152.5,1774.643,281,2156.967,12.29953399,255.69045615
-149.0740903275,61.8887023692,-3012132.5,755147.5,1839.378,282,2667.595,11.3407505,238.26853444
-149.0741127614,61.888744596,-3012127.5,755147.5,1840.767,283,2664.478,11.38237255,238.34640102
-149.0741351954,61.8887868227,-3012122.5,755147.5,1841.065,284,2661.367,11.4015091,238.42428126
-149.0791846163,61.8982879255,-3010997.5,755147.5,1771.600,285,2150.887,12.2558597,255.74542576
-149.0739784097,61.8886707288,-3012137.5,755142.5,1839.467,286,2666.816,11.34582196,238.1282557
-149.0740008434,61.8887129555,-3012132.5,755142.5,1839.975,287,2663.689,11.36928113,238.206284
-149.079117552,61.8983407435,-3010992.5,755142.5,1769.478,288,2144.814,12.23537182,255.80063351
-149.0738889256,61.888681315,-3012137.5,755137.5,1841.041,289,2662.919,11.39452876,238.06553804
-149.0790504875,61.8983935615,-3010987.5,755137.5,1768.832,290,2138.746,12.25250431,255.85608085
-149.0737770081,61.8886496743,-3012142.5,755132.5,1841.080,291,2662.167,11.39847104,237.92416061
-149.0737994414,61.8886919011,-3012137.5,755132.5,1840.785,292,2659.025,11.40547452,238.00252691
-149.0789834228,61.8984463795,-3010982.5,755132.5,1767.180,293,2132.685,12.24389246,255.91176924
-149.0790507718,61.8985730622,-3010967.5,755132.5,1753.134,294,2129.117,11.90237193,256.13422831
-149.0736650908,61.8886180336,-3012147.5,755127.5,1838.902,295,2661.433,11.35647726,237.78214919
-149.073687524,61.8886602604,-3012142.5,755127.5,1840.275,296,2658.281,11.39802889,237.86067693
-149.0789163578,61.8984991974,-3010977.5,755127.5,1766.229,297,2126.630,12.25324377,255.96770015
-149.0789388073,61.898541425,-3010972.5,755127.5,1762.179,298,2125.438,12.15559249,256.04204451
-149.0735531738,61.8885863928,-3012152.5,755122.5,1837.888,299,2660.718,11.33845575,237.63950126
-149.0735756068,61.8886286196,-3012147.5,755122.5,1838.361,300,2657.556,11.36140544,237.71819013
-149.0734412571,61.8885547518,-3012157.5,755117.5,1837.109,301,2660.022,11.32520648,237.49621431
-149.0734636899,61.8885969786,-3012152.5,755117.5,1837.370,302,2656.850,11.34379549,237.57506399
-149.0733069082,61.8884808839,-3012167.5,755112.5,1835.185,303,2662.533,11.27498614,237.27329358
-149.0733293406,61.8885231108,-3012162.5,755112.5,1835.684,304,2659.345,11.29850894,237.35228586
-149.0733517732,61.8885653376,-3012157.5,755112.5,1836.202,305,2656.162,11.32244343,237.431296
-149.0731949922,61.8884492428,-3012172.5,755107.5,1837.664,306,2661.884,11.32898838,237.12856165
-149.0732174244,61.8884914696,-3012167.5,755107.5,1837.337,307,2658.686,11.33548448,237.20771341
-149.0731055085,61.8884598284,-3012172.5,755102.5,1839.355,308,2658.045,11.37996014,237.06249448
-149.0729935928,61.8884281871,-3012177.5,755097.5,1838.127,309,2657.424,11.35709462,236.91662662
-149.0730160248,61.8884704139,-3012172.5,755097.5,1838.501,310,2654.210,11.37824862,236.99611593
-149.0728816774,61.8883965456,-3012182.5,755092.5,1836.079,311,2656.821,11.31715928,236.77010736
-149.0729041091,61.8884387725,-3012177.5,755092.5,1837.562,312,2653.597,11.3613182,236.84975561
-149.0727921938,61.888407131,-3012182.5,755087.5,1836.796,313,2653.003,11.34789868,236.70274104
-149.0785594226,61.8992595621,-3010897.5,755087.5,1731.367,314,2069.755,11.65684121,257.02666265
-149.0726802787,61.8883754894,-3012187.5,755082.5,1836.738,315,2652.427,11.34909381,236.55506976
-149.0727027101,61.8884177163,-3012182.5,755082.5,1836.079,316,2649.189,11.34890711,236.63505603
-149.0784923548,61.8993123799,-3010892.5,755082.5,1732.204,317,2063.830,11.71166428,257.08600969
-149.0785148043,61.8993546078,-3010887.5,755082.5,1730.973,318,2062.808,11.68454229,257.16124341
-149.078537254,61.8993968356,-3010882.5,755082.5,1727.925,319,2061.798,11.60884797,257.23642368
-149.0785597037,61.8994390634,-3010877.5,755082.5,1724.789,320,2060.799,11.53065175,257.31155029
-149.0785821534,61.8994812912,-3010872.5,755082.5,1722.513,321,2059.812,11.47524618,257.38662304
-149.0786046033,61.899523519,-3010867.5,755082.5,1719.829,322,2058.836,11.408768,257.46164174
-149.0725683639,61.8883438477,-3012192.5,755077.5,1838.177,323,2651.870,11.38130817,236.40673936
-149.0725907951,61.8883860746,-3012187.5,755077.5,1836.831,324,2648.622,11.36690943,236.48688391
-149.0724564493,61.8883122059,-3012197.5,755072.5,1839.090,325,2651.332,11.40250765,236.2577474
-149.0724788803,61.8883544328,-3012192.5,755072.5,1838.848,326,2648.073,11.41114812,236.33804978
-149.0723669658,61.8883227909,-3012197.5,755067.5,1839.505,327,2647.544,11.4270235,236.1885512
-149.0783809475,61.8996397449,-3010857.5,755067.5,1715.723,328,2042.193,11.38861881,257.56796326
-149.0722550515,61.8882911489,-3012202.5,755062.5,1838.901,329,2647.033,11.41662215,236.03838578
-149.0722774822,61.8883333759,-3012197.5,755062.5,1839.237,330,2643.760,11.43737451,236.11902619
-149.0783138784,61.8996925628,-3010852.5,755062.5,1714.996,331,2036.335,11.40085966,257.62894249
-149.0721207071,61.8882172798,-3012212.5,755057.5,1833.568,332,2649.830,11.29404443,235.80677827
-149.0721431375,61.8882595068,-3012207.5,755057.5,1835.363,333,2646.541,11.34506463,235.88755113
-149.072165568,61.8883017338,-3012202.5,755057.5,1837.890,334,2643.258,11.41144168,235.96834855
-149.078246809,61.8997453806,-3010847.5,755057.5,1713.559,335,2030.485,11.39389065,257.69019068
-149.0720087936,61.8881856376,-3012217.5,755052.5,1832.185,336,2649.366,11.26719744,235.65511622
-149.0720312238,61.8882278646,-3012212.5,755052.5,1832.489,337,2646.068,11.28720305,235.73604486
-149.0781797393,61.8997981984,-3010842.5,755052.5,1712.724,338,2024.643,11.40318429,257.75170947
-149.0718968804,61.8881539953,-3012222.5,755047.5,1832.105,339,2648.922,11.26737325,235.50278076
-149.0719193104,61.8881962223,-3012217.5,755047.5,1832.329,340,2645.613,11.28576127,235.58386462
-149.0718073971,61.8881645799,-3012222.5,755042.5,1832.828,341,2645.178,11.29796897,235.43100806
-149.0717179139,61.8881751645,-3012222.5,755037.5,1833.813,342,2641.438,11.33410824,235.35889285
-149.0716284305,61.888185749,-3012222.5,755032.5,1834.419,343,2637.702,11.36238949,235.28643291
-149.0715165177,61.8881541064,-3012227.5,755027.5,1835.941,344,2637.303,11.39583872,235.13184138
-149.0715389471,61.8881963335,-3012222.5,755027.5,1834.907,345,2633.970,11.38826774,235.213626
-149.0714046052,61.8881224636,-3012232.5,755022.5,1837.517,346,2636.923,11.43033674,234.97656307
-149.0714270344,61.8881646908,-3012227.5,755022.5,1836.527,347,2633.580,11.42378616,235.05850211
-149.0777324176,61.9000306486,-3010822.5,755022.5,1712.954,348,1991.513,11.59417098,257.97291656
-149.0712926929,61.8880908208,-3012237.5,755017.5,1839.098,349,2636.562,11.46487856,234.82059569
-149.0713151219,61.8881330479,-3012232.5,755017.5,1838.358,350,2633.209,11.46361413,234.90268849
-149.0775979999,61.8999567818,-3010832.5,755017.5,1708.182,351,1988.401,11.47981619,257.80467058
-149.0776204486,61.8999990099,-3010827.5,755017.5,1711.835,352,1987.491,11.58603289,257.88186677
-149.0712032096,61.888101405,-3012237.5,755012.5,1840.153,353,2632.857,11.50262692,234.74618287
-149.0775084799,61.8999673712,-3010832.5,755012.5,1708.265,354,1983.486,11.50979783,257.790267
-149.0711137263,61.8881119891,-3012237.5,755007.5,1842.132,355,2629.156,11.55978367,234.6714123
-149.071024243,61.8881225732,-3012237.5,755002.5,1845.731,356,2625.460,11.6509855,234.59628166
-149.0709123311,61.88809093,-3012242.5,754997.5,1848.093,357,2625.145,11.70177993,234.43799082
-149.0709347595,61.8881331572,-3012237.5,754997.5,1848.175,358,2621.768,11.71815423,234.52078861
-149.0708228477,61.8881015139,-3012242.5,754992.5,1849.420,359,2621.462,11.74555742,234.36194796
-149.0707333643,61.8881120978,-3012242.5,754987.5,1851.131,360,2617.784,11.79749208,234.28553741
-149.0706438808,61.8881226815,-3012242.5,754982.5,1853.908,361,2614.110,11.87191726,234.20875677
-149.0705543972,61.8881332653,-3012242.5,754977.5,1856.323,362,2610.440,11.93888252,234.13160363
-149.0704649135,61.8881438489,-3012242.5,754972.5,1858.717,363,2606.775,12.00553667,234.05407554
-149.0703754298,61.8881544325,-3012242.5,754967.5,1861.900,364,2603.114,12.08892463,233.97617006
-149.070285946,61.8881650161,-3012242.5,754962.5,1865.577,365,2599.457,12.1829025,233.89788471
-149.0701964621,61.8881755995,-3012242.5,754957.5,1868.550,366,2595.806,12.26219525,233.81921701
-149.070084551,61.8881439555,-3012247.5,754952.5,1872.117,367,2595.583,12.3383771,233.65571884
-149.0701069782,61.8881861829,-3012242.5,754952.5,1870.261,368,2592.158,12.31503604,233.74016444
-149.0699950672,61.8881545389,-3012247.5,754947.5,1875.103,369,2591.945,12.41814242,233.57608965
-149.0699055832,61.8881651221,-3012247.5,754942.5,1877.223,370,2588.312,12.47976812,233.49607002
-149.0697936725,61.8881334779,-3012252.5,754937.5,1878.049,371,2588.127,12.49805851,233.33068081
-149.0698160992,61.8881757053,-3012247.5,754937.5,1877.716,372,2584.683,12.50715455,233.41565737
-149.0697041885,61.888144061,-3012252.5,754932.5,1878.378,373,2584.508,12.52197133,233.24968234
-149.0695922781,61.8881124165,-3012257.5,754927.5,1876.589,374,2584.352,12.48489164,233.08296735
-149.0696147045,61.888154644,-3012252.5,754927.5,1877.709,375,2580.893,12.52480444,233.16828517
-149.0695027942,61.8881229995,-3012257.5,754922.5,1876.823,376,2580.747,12.50673742,233.00097818
-149.0694133101,61.8881335824,-3012257.5,754917.5,1877.609,377,2577.146,12.54032066,232.91858457
-149.0693014001,61.8881019377,-3012262.5,754912.5,1878.495,378,2577.029,12.55963891,232.74993425
-149.069323826,61.8881441652,-3012257.5,754912.5,1878.275,379,2573.550,12.57140135,232.83578386
-149.0692119161,61.8881125204,-3012262.5,754907.5,1879.510,380,2573.442,12.59810145,232.66653218
-149.069122432,61.8881231031,-3012262.5,754902.5,1880.329,381,2569.860,12.63250404,232.58271715
-149.0686525854,61.8881337878,-3012267.5,754877.5,1892.658,382,2555.541,12.96376834,232.07019772
-149.0686750103,61.8881760155,-3012262.5,754877.5,1889.916,383,2552.023,12.92256397,232.15735211
-149.0686974353,61.8882182431,-3012257.5,754877.5,1886.664,384,2548.510,12.87032692,232.24455274
-149.068563101,61.8881443701,-3012267.5,754872.5,1895.016,385,2551.992,13.03144205,231.98365306
-149.0685857405,61.8883660907,-3012242.5,754867.5,1881.417,386,2530.860,12.84418807,232.33486369
-149.0686081655,61.8884083184,-3012237.5,754867.5,1879.085,387,2527.357,12.8111424,232.42264083
-149.0684962553,61.8883766729,-3012242.5,754862.5,1883.671,388,2527.297,12.91025078,232.24843272
-149.0682497988,61.888091661,-3012277.5,754857.5,1908.278,389,2548.467,13.33149901,231.54569036
-149.0681603144,61.888102243,-3012277.5,754852.5,1910.770,390,2544.948,13.40236184,231.45700712
-149.068227587,61.8882289262,-3012262.5,754852.5,1901.582,391,2534.306,13.25995898,231.72124792
-149.0682500113,61.8882711539,-3012257.5,754852.5,1899.896,392,2530.769,13.24168793,231.80942755
-149.0682724357,61.8883133817,-3012252.5,754852.5,1895.331,393,2527.236,13.16145846,231.89765622
-149.0680708299,61.8881128249,-3012277.5,754847.5,1910.932,394,2541.435,13.42367198,231.36787869
-149.0681381021,61.8882395081,-3012262.5,754847.5,1904.453,395,2530.778,13.33935625,231.632707
-149.0679813453,61.8881234067,-3012277.5,754842.5,1908.383,396,2537.926,13.38711013,231.27830214
-149.0678918607,61.8881339885,-3012277.5,754837.5,1904.323,397,2534.422,13.31806848,231.18827453
-149.067802376,61.8881445702,-3012277.5,754832.5,1899.805,398,2530.923,13.23894638,231.09779289
-149.0626070677,61.883552947,-3012857.5,754687.5,2018.039,399,2889.388,13.87422857,217.8931593
-149.0626294794,61.883595175,-3012852.5,754687.5,2014.252,400,2885.255,13.82244391,217.97673342
-149.0626518912,61.8836374029,-3012847.5,754687.5,2011.557,401,2881.125,13.79096875,218.06041668
-149.062674303,61.8836796308,-3012842.5,754687.5,2010.452,402,2876.997,13.78923297,218.14420894
-149.0624951847,61.8835212967,-3012862.5,754682.5,2020.237,403,2890.720,13.90914295,217.68659275
-149.0625175961,61.8835635246,-3012857.5,754682.5,2019.999,404,2886.580,13.92385764,217.77015305
-149.0624057131,61.8835318742,-3012862.5,754677.5,2021.755,405,2887.921,13.95046463,217.56297011
-149.0622490083,61.8834157677,-3012877.5,754672.5,2028.382,406,2897.589,14.02914058,217.18825022
-149.0622714193,61.8834579956,-3012872.5,754672.5,2023.675,407,2893.433,13.96073534,217.27166265
-149.0623162415,61.8835424516,-3012862.5,754672.5,2021.644,408,2885.128,13.96136478,217.43882441
-149.0621147154,61.883341889,-3012887.5,754667.5,2037.266,409,2903.142,14.16831386,216.89663898
-149.0621371262,61.883384117,-3012882.5,754667.5,2036.213,410,2898.977,14.16828057,216.97991517
-149.062159537,61.883426345,-3012877.5,754667.5,2031.958,411,2894.814,14.1086535,217.06330484
-149.0619804233,61.8832680102,-3012897.5,754662.5,2043.777,412,2908.728,14.26272855,216.60460672
-149.0618909524,61.8832785873,-3012897.5,754657.5,2045.334,413,2905.981,14.30448128,216.47826196
-149.0617790713,61.8832469363,-3012902.5,754652.5,2047.337,414,2907.425,14.33473408,216.26820251
-149.0616671905,61.8832152853,-3012907.5,754647.5,2050.332,415,2908.886,14.3831912,216.05756676
-149.0616896004,61.8832575133,-3012902.5,754647.5,2049.806,416,2904.694,14.39335662,216.14072084
-149.0615777196,61.8832258621,-3012907.5,754642.5,2053.268,417,2906.165,14.45038715,215.92947476
-149.0614658391,61.8831942109,-3012912.5,754637.5,2057.262,418,2907.652,14.51709927,215.71765637
-149.0613539588,61.8831625595,-3012917.5,754632.5,2060.305,419,2909.155,14.56605915,215.50526915
-149.0612196697,61.8830886799,-3012927.5,754627.5,2066.279,420,2914.893,14.6485705,215.20932888
-149.0612420788,61.8831309081,-3012922.5,754627.5,2064.944,421,2910.675,14.64429763,215.29231669
-149.0611077901,61.8830570284,-3012932.5,754622.5,2071.246,422,2916.435,14.73246874,214.99586343
-149.061130199,61.8830992565,-3012927.5,754622.5,2070.505,423,2912.212,14.73927512,215.07880263
-149.0609286851,61.8828986923,-3012952.5,754617.5,2080.808,424,2930.698,14.83868424,214.53392116
-149.0609510936,61.8829409204,-3012947.5,754617.5,2079.543,425,2926.461,14.83607624,214.61643812
-149.0609735022,61.8829831486,-3012942.5,754617.5,2078.712,426,2922.226,14.8414018,214.69907874
-149.0609959108,61.8830253767,-3012937.5,754617.5,2076.972,427,2917.994,14.83006298,214.78184296
-149.060839215,61.8829092686,-3012952.5,754612.5,2084.081,428,2928.049,14.91134739,214.40197805
-149.0607497448,61.8829198449,-3012952.5,754607.5,2082.326,429,2925.406,14.89211541,214.26950167
-149.0604365184,61.8828671168,-3012962.5,754592.5,2091.650,430,2926.033,15.05946187,213.70355242
-149.0604589261,61.8829093451,-3012957.5,754592.5,2088.954,431,2921.772,15.03110948,213.78613948
-149.0604813339,61.8829515733,-3012952.5,754592.5,2086.883,432,2917.513,15.01413301,213.86885486
-149.0605037417,61.8829938015,-3012947.5,754592.5,2084.558,433,2913.257,14.99241535,213.95169849
-149.0605261497,61.8830360298,-3012942.5,754592.5,2081.914,434,2909.002,14.96474797,214.03467034
-149.0605485577,61.883078258,-3012937.5,754592.5,2080.118,435,2904.751,14.9526111,214.11777034
-149.0605709657,61.8831204862,-3012932.5,754592.5,2076.710,436,2900.502,14.9106938,214.20099845
-149.0603022332,61.8827932363,-3012972.5,754587.5,2101.522,437,2931.959,15.21018166,213.40389637
-149.0603246407,61.8828354646,-3012967.5,754587.5,2098.507,438,2927.689,15.17639806,213.48628521
-149.0603470482,61.8828776928,-3012962.5,754587.5,2092.997,439,2923.422,15.09690566,213.56880335
-149.0601679488,61.8827193557,-3012982.5,754582.5,2108.215,440,2937.915,15.30227323,213.10398981
-149.060190356,61.882761584,-3012977.5,754582.5,2106.666,441,2933.637,15.29540733,213.18617553
-149.060056072,61.8826877032,-3012987.5,754577.5,2112.986,442,2939.616,15.38033387,212.88582662
-149.0599441955,61.8826560506,-3012992.5,754572.5,2117.099,443,2941.332,15.44624557,212.66715182
-149.0599666023,61.8826982789,-3012987.5,754572.5,2115.572,444,2937.042,15.440052,212.74918106
-149.0598323192,61.8826243979,-3012997.5,754567.5,2122.000,445,2943.065,15.52619371,212.44797001
-149.0598547258,61.8826666262,-3012992.5,754567.5,2120.842,446,2938.769,15.52682791,212.52991653
-149.0597204432,61.8825927451,-3013002.5,754562.5,2126.333,447,2944.814,15.59566022,212.22828586
-149.0597428496,61.8826349734,-3012997.5,754562.5,2125.160,448,2940.512,15.59616028,212.31014664
-149.0596309737,61.8826033206,-3013002.5,754557.5,2128.532,449,2942.270,15.64819328,212.08987615
-149.0594742861,61.8824872109,-3013017.5,754552.5,2133.879,450,2952.674,15.69196241,211.7058852
-149.059496692,61.8825294393,-3013012.5,754552.5,2130.613,451,2948.359,15.6549578,211.78742966
-149.059519098,61.8825716676,-3013007.5,754552.5,2130.070,452,2944.045,15.6669861,211.86910989
-149.059541504,61.8826138959,-3013002.5,754552.5,2129.471,453,2939.733,15.67801394,211.9509259
-149.0593624111,61.8824555578,-3013022.5,754547.5,2137.525,454,2954.477,15.74838502,211.48481863
-149.0592505363,61.8824239046,-3013027.5,754542.5,2135.178,455,2956.295,15.69702438,211.26327227
-149.0591386619,61.8823922513,-3013032.5,754537.5,2127.094,456,2958.128,15.54254856,211.04125122
-149.0591610672,61.8824344797,-3013027.5,754537.5,2130.077,457,2953.795,15.61791298,211.12249934
-149.0590491927,61.8824028263,-3013032.5,754532.5,2122.702,458,2955.639,15.47594822,210.89990385
-149.0712928336,61.905460033,-3010302.5,754532.5,1724.417,459,1479.054,15.85450923,266.3870766
-149.0589597235,61.8824134012,-3013032.5,754527.5,2117.322,460,2953.156,15.39135657,210.75801639
-149.0712257362,61.9055128482,-3010297.5,754527.5,1727.932,461,1474.656,16.0256666,266.48977061
-149.0712481795,61.9055550785,-3010292.5,754527.5,1731.132,462,1475.243,16.1343696,266.58189734
-149.0712706229,61.9055973087,-3010287.5,754527.5,1733.686,463,1475.846,16.21956447,266.67388883
-149.0712930664,61.905639539,-3010282.5,754527.5,1734.991,464,1476.467,16.25979511,266.76574491
-149.07131551,61.9056817693,-3010277.5,754527.5,1736.156,465,1477.104,16.29477181,266.85746539
-149.0588702543,61.8824239761,-3013032.5,754522.5,2115.089,466,2950.679,15.36334673,210.61558747
-149.0712259685,61.9056923543,-3010277.5,754522.5,1736.570,467,1472.146,16.36156286,266.86945971
